#儿童砸钱充值手游#,,,,
username,comment,interact,date,likes
姚二北,所以以后游戏公司要在全国各大城市开设专门的充值中心吗？需要你带着身份证去现场充值，充值帐号与个人信息完全一致，还要签合同，开发票哦？！！！！,null,2017-6-1,2
凉心薄荷XIN昵,自己都管不住自己的儿子你还想让腾讯管？,null,2017-6-1,
我可不可以叫Zzw,家贼难防,null,2017-6-1,
張_莉莎Z,哦,null,2017-6-1,
姚二北,这是未成年人起诉手游案件的第一案例’？？这个律师想火啊，逻辑就有问题，起诉人是‘未成年人’还是‘未成年人家长’？？！！‘第一案例’难道是你人生道路上的垫脚石吗？！,null,2017-6-1,
Mickey明哥,所以玩dead game就不会有这个烦扰，因为小学生不会玩,null,2017-6-1,
hello我是太完美,这一次 我站腾讯 你知道王者荣耀玩家有多希望你们这些小学生不要来玩！不要玩啊！,null,2017-6-1,1
YN携手同行,请了不少水军，应该禁止十八岁以下未成年人玩游戏，,null,2017-6-1,
姚二北,小偷偷钱之后顺便去买了瓶水，所以便利店应该上法庭了咯？,null,2017-6-1,
李卷卷ts,你家孩子是皇太子也得教育，手机是不是你们自己给的？自己都离不开手机还告人家。我要是你首先买个老人机，不要绑定银行卡，看看你娃会不会被骗。我们作为成年人也会冲动买下没必要的东西，我们就告商家？其身不正不要怪别人。,null,2017-6-1,1
淡淡幸福nn,跟人家腾讯有一毛钱关系呢 游戏又不是为你儿子一个人设计的,null,2017-6-1,
麦扣Scofield,他还只是个孩子啊，一定不要放过他,null,2017-6-1,1
你丢失的胖次,和拉出来的屎臭，怪马桶不好一个性质,null,2017-6-1,
love阿狸baby,是不是外面炸鸡很好吃，孩子偷钱去买，炸鸡店也不要开了父母教育有很大关系,null,2017-6-1,
Mr趁青春,能给你赔不错的了，还想干嘛？,null,2017-6-1,1
朱彦鹏6569,这游戏也是不分年龄孩子是最经不起游戏诱惑的，没有自控力！这游戏这东西毒害了几代人了，孩子是未来社会的顶梁柱这样毒害下一代赚钱赚的都黑心啦！呼吁国家有关部门应该真正的监管起来！,共12条回复,2017-6-1,4
麦扣Scofield,炉石躺枪，，，,null,2017-6-1,
羊阿七,真搞笑,null,2017-6-1,
喵喵Liekkas10,新玩家游戏忠告已经说清楚了啊，点击同意腾讯就免责了。,null,2017-6-1,
最爱妮妮12138,视频的父母是说腾讯游戏在未成年人充值这块儿有缺陷，希望能有进一步的措施。因为未成年人和成年人不一样，没有管制自己行为的能力，所以说光靠父母是不够的，现在孩子偷钱去充值的新闻还少吗？之前还有一个是给直播充值的，孩子虽然是自己的，但是接触的却是社会。,null,2017-6-1,
甜桃超好吃,这可能是腾讯的广告,null,2017-6-1,
风怒雨,看了评论，才发现现在的网民，真心很多人观念不正呀！我一个没结婚的，都理解家长的心情！只是让游戏公司完善而已，你们就赖家长管教不严！管教严格的就不出杀人犯啦？都什么心理呀,null,2017-6-1,
一只猫敢死队,未成年玩游戏充钱这种事真的防不胜防，我小时候宁愿不吃饭也愿意充游戏，长大了更是会充，不过冲的都不多，腾讯出了措施我也看到了，治标不治本，真正需要改变的是现在的全民低头族现状，孩子看着家长玩，就自己也想玩，家长看着孩子玩，就无底线一而再再而三纵容或用高压政策，需要改变的是人的内心，,null,2017-6-1,
夜凉竹,就觉得律师说对了一句话：这是未成年人起诉游戏公司的第一起案件。以后做游戏还要顺便做一个程序防止未成年人用成年人的手机支付，你行你倒是上。,null,2017-6-1,3
模仿蒜的样子,杀人犯杀了人，是不是连制作刀的厂家也要被封,null,2017-6-1,
大平郭,转发微博,null,2017-6-1,
dhgghggfdtgg,自己没看好孩子,null,2017-6-1,
Super丶苏醒,小孩子嘛，打死就好了，毕竟我已经摔了好几块手机了,null,2017-6-1,
是奇奇而不是奇奇,@信不信我用屎砸你 以前我们都比较鄙视rmb玩家觉得他们都比较菜。。。原来。。。,共2条回复,2017-6-1,
瞧我厉害的,我玩游戏这么久一直克制自己，除非真的想要什么，然后还要肉疼很久。,null,2017-6-1,
LYS春虫虫,iOS就没有这个问题，都走应用内购买，家长可以做限制，就算不限制也可以不输入指纹，当然也可以弄家庭成员，孩子买什么家长可以第一时间知道,null,2017-6-1,
你的芒果姐姐啊,小孩主要没意识到钱来之不易，应该让他们体验钱辛苦赚来，这样就会明白原来不应该这样挥霍无度,null,2017-6-1,
大世界的天空555,王者荣耀浪费了多少人的青春？腾讯赔的起？,null,2017-6-1,
希望你如此幸运,就说一句话，别来装逼了,null,2017-6-1,
嘟嘟一点都不羡慕,玩游戏从来没冲过钱,null,2017-6-1,
不生气100,这是存在父母看管问题，腾讯也就为了赚这些小朋友的钱。,null,2017-6-1,
养只狗吗,干的漂亮，辣鸡腾讯毁我童年,null,2017-6-1,
随便的8,未成年 偷钱买东西，所以你就告商店？,null,2017-6-1,
漂泊的小百姓,企业做大以后，完全丢弃了社会责任！！盲目而无耻的赚钱！,null,2017-6-1,
我牛我没有昵称,我读高中的时候去网吧上网，被我妈抓住愣是把网吧老板骂了半死，说网吧不得让未成年入内。可是貌似现在网吧未成年还是很多呢？,null,2017-6-1,
呜啦霸道哥,未满16岁不得打游戏,null,2017-6-1,
芸沫雪,我自己也爱玩游戏，但我觉得为什么玩游戏就一定要充值？我小时候的游戏没有充值我也玩的很开心很幸福，如果压根没有充值项目孩子也能玩的很开心。何况是未成年人本来就应该受到保护，因为她们没有能力支付，必须经过监护人同意才能进行，这种保护不仅靠家长。,null,2017-6-1,1
草莓椰果柠檬茶小仙女,我妈怕我小时候玩游戏不好好读书我家在我上大学以前没有电脑！！是的没有电脑！！现在大学了我妈怕我天天在家玩电脑不给我按网！！我怀疑我住在大深山里！！,null,2017-6-1,
MahRichChigga,我！我还要告你呐！我每天打王者荣耀碰到那么多小学生,null,2017-6-1,
勾牧是个大魔王,从法律来讲未成年监护人可驳回其操作申请退款，腾讯已经说了退款了，家长觉得同意退款就是真理站在他们这一边？硬要拿这件事坑人家一笔大的？游戏实名制，孩子用的家长账号家长的钱充值，责任在家长自己，你自己不反省还要拿这事要钱，如果不是脑子有问题就是奶子有问题！果然是什么人教出什么孩子！,共1条回复,2017-6-1,4
好大一坨儿,支持诉讼，家长是有问题，但问题的本身是腾讯公司，开发的游戏确实要完善一下，未成年人自制力差，容易误入歧途！为了国家的未来，从娃娃抓起,null,2017-6-1,7
爱吃雪糕的_iceman,都是别人的错，自己孩子一点问题没有,null,2017-6-1,
想完成双学位的卡卡,但重点是？小学生就有手机玩游戏，家长不应该管制吗？,null,2017-6-1,
繁花小巷里的小人物,孩子是未成年，监护人就要做好监护人的职责，怎么还倒打一耙了，就好比你去菜市场买了辣椒回来吃了后上火，反倒要找卖菜的麻烦，辣椒上火是众所周知的，但你自己身体降不住就不怪卖辣椒的人了,null,2017-6-1,
ascgtwhjd,我的孩子，手机都不会让他碰,null,2017-6-1,1
狐狸大胜利,我抽奖都没中什么是不是可以起诉,null,2017-6-1,
珏世高人97113,自己教育问题还告腾讯，那是不是以后坐牢了告这个社会?,null,2017-6-1,
Sissi飛女,即使孩子有错 家长在教育孩子的同时 要求这游戏来完善缺陷 避免其他孩子再发生同样的事情不行么,null,2017-6-1,
墙大的强,这评论咋一边倒？我觉得家长的诉求是有道理的，对于未成年人大额消费是需要做限制。现在的家长其实挺开明的，游戏让玩也不反对充钱，但是这种消费监护人应该有知情权和监督权，当然也要充分考虑孩子的隐私，要做的抓大放小。这不仅仅是游戏这个行业，直播行业也迫切需要建立一套制度和体系。,共1条回复,2017-6-1,
漩涡与浪花的未来,孩子偷钱买零食，你还能把超市给告了,null,2017-6-1,
没有A梦的大雄,现在家长都疯了吧动漫中出现打人场景，你孩子打人，就说是跟动漫学的。游戏中有收费产品，你孩子偷钱，你就告人游戏教坏你孩子脑袋进屎了吗,null,2017-6-1,1
雅做放亨,騰訊就是垃圾公司 毀壞下一代,null,2017-6-1,
Zqinglin,看到这条微博吓我一跳，紧张的从兜里拿出我的身份证看了看卧槽还好我特么的满18了,null,2017-6-1,
GN-000040750,腾讯只是娱乐公司，并没有教育义务。玩个游戏可以学到什么那最好，不过那是你的事。但指望玩个游戏可以改变价值观也是瞎了心了。如果娱乐公司都来教育一个人那要家长和老师干嘛？,null,2017-6-1,
申GentlemanQi,评论简直毁三观。只是想让手游改善一下充值的机制。并没有说要禁止啊。这样对下一代不是更好吗？这个社会环境对未成年人的健康成长不应该负责任吗？那些骂家长的人是什么心态！,共1条回复,2017-6-1,
鹦鹉不会说,真的不懂 如果你孩子偷了钱来我这买东西 我又不知道你孩子的钱是偷来的 你却把我告了 我想说我是不是可以帮你把你孩子好好“教育教育”,null,2017-6-1,
pnenununooo,儿子脑残就算 家长还脑残 家长脑残就算 特马这律师还脑残？,null,2017-6-1,
BEARJH,我只想说一句话，作业太少,null,2017-6-1,
bbbbbbbstar,难道不是家长的大部分责任？？？,null,2017-6-1,
谁的小南,家长的做法也对，其实游戏也属于传媒方式的一种分类变体，广电总局应该介入监管,null,2017-6-1,
谢自立666,为什么玩王者充了60多还要特写好像最近案例都是这样，唉，媒体要杀了王者啊,null,2017-6-1,
果love冻,别把手机给他玩啊,null,2017-6-1,
伟大的渺小137115,我玩王者荣耀冲了3000多然后说是我儿子冲的是不是也可以告他？,null,2017-6-1,
曲奇2335,实名制都已经下来了，你未成年的儿子不知道拿了谁的身份证去注册账号，你觉得是该告游戏公司还是教育小孩,null,2017-6-1,3
杰伦很爱笑,那啥，这次我站腾讯,null,2017-6-1,
再改名字就要等到2020年了,这么多年我就充了一次钱，买了张改名卡，因为名字一看就能暴露我的年龄，太土了计划再买一张，毕竟我也是有小号的人,null,2017-6-1,
lfyouthink,我弟弟就這樣做過，偷我爸爸的錢充q幣，一充就幾百。,null,2017-6-1,
piqiacheh,希望腾讯赢但是希望腾讯能退些钱孩子直接少管反正你父母不想管你了,null,2017-6-1,
枉若写意,实在不理解充钱买皮肤的审美……我觉得农药里面没几个好看的,null,2017-6-1,
程鑫的父亲18766327999,光腚不流氓 谁看谁流氓 管好孩子不就行了,null,2017-6-1,
你的一分钟朋友,首先说三观崩塌成了什么样子，开发者出现了问题或者漏洞不是应该积极的去修补吗？不要说孩子十一二岁经不住诱惑现在的成年人被诱惑的大批大批的，这些也不是个例我相信这个事情出了以后会有一批家长站出来。键盘侠敲个键盘打个游戏就养孩子吧，这不只是钱的问题扫雷吗兄弟,共7条回复,2017-6-1,
王妃77777,我连赵云都舍不得买，[攤手],null,2017-6-1,
谨丿默,最后就成了：我凭本事偷得钱凭什么告我？去告游戏公司啊。如果不教育好下次类似这种事不只是游戏其他的都不可避免,null,2017-6-1,
姓感流氓,农药有什么好玩的，玩游戏不如冲浪,null,2017-6-1,
丧丧的黑色泡面,网龄15年冲钱不过1000,null,2017-6-1,
网红不操粉,真他吗不要脸,null,2017-6-1,
牧之123000,😂手机太好玩。对未成年人伤害太大。 取消手机生产。,null,2017-6-1,1
StefanVVVV,养不教父之过的古训不是空谈,null,2017-6-1,
MAXZHONGZHONG,@Ayanbibleehey-,null,2017-6-1,
Alicia队长啊,@__itsunpeach,null,2017-6-1,
他是我不可触及的梦,那次王者荣耀不是说要求实名认证16以下不能玩么？为啥那些十一二岁的还在玩？被投诉活该 我建议十六以下不能耍王者荣耀等手游,null,2017-6-1,
空白格SpaceX,那些说不好好教育的估计还没做父母呢吧。 孩子到了那个年龄阶段已经开始叛逆了，你以为小孩叛逆起来不吓人？可以任意的怼天怼大地，总觉得父母是在害他。 绝大部分的小孩自控能力都比较差的，那些一看到孩子犯错了就把父母怼一遍的，也是太圣母了好吗。,共1条回复,2017-6-1,
叫我爱迪生,不会教育孩子，说企业挣得是黑心钱，人家拿刀架你脖子上了？,null,2017-6-1,
wuta乌塔,不想让孩子玩游戏，你为什么要给他设备你怎么不去告手机厂家,null,2017-6-1,
水獭二号,支持告游戏公司！,null,2017-6-1,
男神酱爆,这种事也不怪家长 我妈连微信充话费都不懂 这种和本质教育扯不上,null,2017-6-1,
尹九胧月,对啊，得管管了小学生太坑了,null,2017-6-1,
尹九胧月,等你们出了解决方案我再去打王者荣耀,null,2017-6-1,
Samui_kun,到底是谁缺少监管，餐桌上见得多了父母把手机给孩子玩是谁让小孩子提前接触这类娱乐项目？,null,2017-6-1,1
Juuhon,虽然说孩子经常会偷看你锁屏密码，但你支付密码给孩子知道了也太大意了吧。,null,2017-6-1,
冷宇var,对，这样的事情腾讯应给出合理的处理,null,2017-6-1,1
白菜宝宝吃肉肉,为什么拿手机玩呢,null,2017-6-1,
遨游的凤凰,又得退钱陪给你都不错了，我们冲了都是进去了就别想拿出来，不用也不行,null,2017-6-1,
ANTONGney,有些人就是站着说话不腰疼，等你以后有孩子了，拿着自己辛辛苦苦挣的钱买了几万块钱的游戏装备，你怎么想？都不会换位思考搁着瞎bb什么,null,2017-6-1,
软语故梦-,又是王者荣耀啊，我也觉得好玩哈哈哈哈,null,2017-6-1,
Jeff-Chang,虽然我很讨厌腾讯，但是游戏本身没有错！问题还是在于乱花家长钱不嫌事儿大不负责任不计后果的熊孩子！！建议就是应该更加细化未成年消费的相关服务，让这些方面更加完善！,null,2017-6-1,
不是黄的男人了,反正我儿子没问题，我也是好家长，那么出了事是谁的问题？腾讯。这就是他的行为逻辑，是不是简洁明了？,null,2017-6-1,
不是黄的男人了,投诉？是不是脑子坏了？自己管不住孩子管不住钱，却去投诉商家？商家有责任义务把产品做得让人有消费欲望的好不好。。。不会做家长就不要带坏孩子。,null,2017-6-1,
人生不过一念间9,评论真可怕，真是人言可畏！,null,2017-6-1,
M吃吃吃吃吃,往王者荣耀里投钱的都是未成年人，不要对号入座哟⋯⋯,null,2017-6-1,
请给我盖被子,关游戏屁事,null,2017-6-1,
浅水湾里,虽然我以前读高中初中为了买道具省了很多父母给我的生活费，各种早饭不吃，但从没想过偷父母的钱去充值，虽然我父母也没跟我说不能偷他们的钱去充值，他们更不知道我在腾讯游戏已经花了五六万我当然不会跟他们说，哪怕这些钱要么我自己省下来的要么我寒暑假打工挣的,null,2017-6-1,
梅留科,看到你们都批评孩子我就放心了,null,2017-6-1,3
11ZSYW,游戏有毒……上瘾,null,2017-6-1,
我是你的陈太阳啊,为什么告腾讯，明明是孩子的问题，我妹玩农药一年多了，至今一分钱没充过,null,2017-6-1,
CB-陈冰,就冲父母这样别到头来一分钱你都得不到,null,2017-6-1,
yd1223,别他妈说孩子啦，我这么大一个人，我玩个非法3，我都星月3了，,null,2017-6-1,
李慧812,@何符豪,null,2017-6-1,
鲁达-LuDa,马化腾还是厉害,null,2017-6-1,
RResir,又没人逼他充，那家长非得给孩子玩手机？,null,2017-6-1,
黑心小卖部CEO,走上歧途也是你家长没教好,null,2017-6-1,
丶大盒子,游戏公司要真心作为，很简单呀加个程序，身份证正反面拍照上传认证，这才是真正的实名制。问题国内游戏公司是不想加还是不想加呢？你们懂的,null,2017-6-1,
_jyukai,去TM的别伤害孩子，明明是家长自己伤害了孩子，没有教会孩子正确的金钱观，自己没有监督好就是最大的过错。孩子就是父母一面镜子,null,2017-6-1,
豪丶GWH,支付没密码？手机没密码？你在逗我？,null,2017-6-1,
桃源绘里香,这些家长的三观真的是要笑死我。全程不提孩子的过错一直怪游戏公司。你儿子未成年不能充多的是成年人充。人拿刀架在你脖子上让你充了？神经病，你是血汗钱，别人就不能赚钱了？,null,2017-6-1,
愤怒的阿翟,我觉得主要是在教育。如果孩子教育好了，他不可能偷家长的钱充游戏。,null,2017-6-1,
小爵_Jw,还是作业太少,null,2017-6-1,
罪爱一身,那些为腾讯说话的！真希望你们以后得孩子把家产全败给腾讯！到时候我会和腾讯一起鼓掌👏🏻啪啪啪～,null,2017-6-1,
Joyce·V,做父母的管教不严怪谁，拉屎不出赖地硬[攤手][攤手][攤手],null,2017-6-1,
张雪娆29321,密码这种东西即使是孩子也不要随便告诉吧…或者说…根本没有密码,null,2017-6-1,
Lvyn丶,为什么不告手机商家卖手机给你 让你儿子有机会要tx游戏,null,2017-6-1,
梨花落zzz,就这家长就是找骂，你麻痹你弄个手机整个破密码都能让孩子知道，还好意思比比比比，好比自己媳妇跟老王跑了，怪老王？自己完蛋，总怪这个怪那个，打游戏的一堆怎么就你家孩子冲钱，你是出来炫富么？,null,2017-6-1,
居一粒,都有错了，游戏就在哪里，家长也在那里。,null,2017-6-1,
河北张玉璐,这家长真恶心。,null,2017-6-1,
你的舒克叔叔,你给他支付密码 你怪腾讯咯,null,2017-6-1,1
木头贞子,王者荣耀是我唯一充过钱的游戏……二十五块……哈哈哈哈,null,2017-6-1,
阴暗角的阳光男孩,腾讯就是流氓程序，店大欺客,null,2017-6-1,
给吴亦凡买瓜子去,说腾讯游戏好玩的人可能不知道steam 暴雪 v社 b社 p社,null,2017-6-1,
王柯柯KeKe王,现在十几岁的小孩玩游戏正是入迷的时候 一天允许玩两个小时 主要还得父母多看紧点,null,2017-6-1,
哎哟这不是刘皮球么,@搋宝九球,null,2017-6-1,
草儿向着夕阳,为什么站边腾讯了呢？,null,2017-6-1,
铃木安生,这都是第几起偷钱充腾讯的垃圾游戏了,null,2017-6-1,
鲸青--,挣得黑心钱。。。这种话家长也说的出口？？？这次我站腾讯，抵制熊爸熊妈熊孩子😊 😊,null,2017-6-1,
Hi丫丶博文,当年老子小学玩跑跑卡丁车。买个30天的车，求了我妈一个星期，才给我15块钱买的。,null,2017-6-1,
豆砸ooo,我就想问这个律师，你要不要点脸,null,2017-6-1,
孫圈圈O0o,真的该治理了. 要不每到节假日就碰到小学生队友.被坑的一路跪！,null,2017-6-1,
杜雨希-,自己管理孩子有问题.管别人腾讯什么事.心疼腾讯,null,2017-6-1,1
jc_0307,游戏毁我青春浪费时间,null,2017-6-1,
大亮阿,孩子，只要你不打王者荣耀干什么叔叔都支持你。,null,2017-6-1,8
小小余儿ii,我也觉得现在手机游戏害人，毁我青春，葬我年华，以后没女朋友，就去找腾讯,null,2017-6-1,
jjjjoe-c,这锅背的 心里真不爽啊,null,2017-6-1,
jjjjoe-c,游戏公司以后要出钱才能玩！,null,2017-6-1,
北极圈自割腿肉,当年玩DNF 马哥每天可是要被问候73万次的知道为啥了吧,null,2017-6-1,
妞妞我爱,真逗，你儿子又不是马化腾生的,null,2017-6-1,
Square119,我觉得这锅不该全甩给游戏 孩子偷钱充游戏主要还是孩子抵挡不住诱惑 就算没有游戏还是会有别的娱乐诱惑 孩子照样会偷 还有现在微信支付宝这些方便快捷的软件 只需要一个密码随便付款 让孩子更容易达到自己的目的 所以这个锅还应该甩给 微信 父母 最主要还是孩子自己本身,null,2017-6-1,
灰原同学乄,黑心钱？人家做个皮肤容易吗？免费给你用？,null,2017-6-1,
货首上将阿拉迪恩,我亲戚家小孩就偷偷冲了一万多块，亲戚是老实人，也不知道怎么办，就自认倒霉。才两天周末时间啊！我感觉腾讯游戏在作恶了，,null,2017-6-1,
AHU-WJH,希望可以告赢,null,2017-6-1,
幽灵的情话哟,游戏我不管，但是我知道别人开发出来不是针对小孩的，第一小孩得有手机，第二小孩偷钱，到底是教育问题还是游戏问题成年人应该明白，别说没手机不好联系，我知道现在有只能打电话的手机买。说来说去还是家长问题，就算游戏关闭了你孩子还是会找其他游戏，没得游戏玩了，你让女大学生怎么办？→_→→_→,null,2017-6-1,
噼里啪啦咕噜咕,那些说自己不会把钱花在游戏上的人，因为你小的时候根本没这个机会，但是不排除你会偷钱买小浣熊吧（集过卡的应该明白）,null,2017-6-1,
我的神我的梦,感谢祖国感谢党,null,2017-6-1,
ShowMmy,实名注册 呵 但是又有多少孩子真的输入了自己的身份证号码？,null,2017-6-1,
噼里啪啦咕噜咕,太可怕了，顶楼居然是顶腾讯的。不管你们支持谁，法治社会就是希望我们有法可依而且要求我们有法必依，要这么讲我把一个装逼的人给杀了就是因为他装逼吗？讲道理这个事情没法说谁应该同情谁或者怎样，这种没触犯到人身生命安全的事大家是不是可以暂时相信一下法律（介于某辱母杀人案）？,null,2017-6-1,
_希念,@小鱼干给你吃喵 归根结底都怪游戏公司不该做游戏你怎么不怪发明手机的人没有手机不就没有手游了,共1条回复,2017-6-1,
二到无限大的小尾巴,个人认为家长有很大的责任！不让孩子频繁接触手机，他如何能成为“小偷”！,null,2017-6-1,1
肖正阳Joey,自己孩子没教好，还怪游戏，如果没有这些游戏，这些孩子可能会选择其他途径，没准就去赌博了。,null,2017-6-1,
hurn3,为什么你们都玩王者荣耀？ 英雄联盟不好玩？,null,2017-6-1,
咕噜的C达-,那能怎么防？防不慎防好嘛，实名制了还有那么多小学生坑着呢充钱怪游戏公司咯，别人游戏公司又不知道你的银行卡不知道你的支付密码。密码守牢一点一点事也没有,null,2017-6-1,
我是锋吗OAO,@KInanai,null,2017-6-1,
落殇之爱,我觉得家长没有错。 游戏的确应该实名制 有些时候家长没有时间或者不负责 很多小孩因为游戏而荒废学业 从某个程度而已 腾讯游戏的确应该实名制 这样子克制孩子 也保护家长,共1条回复,2017-6-1,
黑黑_hei,得教好孩子啊，用钱创造快乐可是腾讯的宗旨,null,2017-6-1,1
Fixgirl,这样就尴尬了，有种拉不出屎怨茅坑的感觉,null,2017-6-1,
哈哈原来是你啊258856,屁股不正怪 茅坑我没充过钱游戏照样玩的牛逼,null,2017-6-1,1
Liao小图啊,人家也想不卖你们的熊孩子啊！已经实名制了然而好像没啥用,null,2017-6-1,
关于雨雨霏,搞笑,null,2017-6-1,
贝西丶J,谁让你给你儿子买手机的？活活活活该！,null,2017-6-1,1
过无忧,@我是你大表哥啊啊 小孩子都好有钱哦,null,2017-6-1,
河州山人,限制民事行为能力人处分财产的的行为效力待定，无民事行为能力人处分行为无效！,null,2017-6-1,
怎样才最自然KKK,典型拉不出来屎怪厕所,null,2017-6-1,
J丶安东尼,这次我站腾讯。 1，说人家腾讯体系没做好的你们脑子有坑还是没看视频？孩子是用他爸手机充的钱，说出来你们可能不信。腾讯几乎每个游戏都有实名制。还能怎么防？充值前出示各种证？ 2，本质上这就是商业行为，买东西付钱了。回来你说这是你儿子买的不算，人家也懒得鄙视你答应退钱了，你还要告人家？,共2条回复,2017-6-1,6
禾呈呈CHeNG,@尼姑芝,共4条回复,2017-6-1,
是阿蔚啊,主要还是自己教育有问题啊。你要是平时多关心点孩子的话，能出这事儿？,null,2017-6-1,
胖乎乎的杜邦,神经病。,null,2017-6-1,
傅志堃,像我们90年代出生的，小学初中高中敢跟家里人说要买手机，不被打死已经不错了。现在的青少年，手机基本都用上了。还怎么读书。怎么成为祖国的花朵。蜀黍，我今年三年级，不给我点赞我就去玩王者荣耀排位。,null,2017-6-1,
七亩滋溜地,口口声声没有自主能力没有自主能力，你不去培养不去教，一个劲抵制，说腾讯赚他娘的黑心钱。是，腾讯赚他娘的黑心钱我也认。问题是孩子长大了就自己有自主能力了？一个月工资全往游戏里叠的成年人不是一抓一大把？,null,2017-6-1,
流放的清风,这就跟前几天看到的未成年人巨额打赏主播的事一样，不止一起而是很多类似的新闻，说实话父母付主要责任，如果给孩子玩手机就一定要教育什么能做什么不能做，而且密码一定不告诉孩子，充值都要密码的，既然不知道密码怎么充值，家长还是要教育好孩子,null,2017-6-1,
featfour,那是教育方式的问题。和游戏本身有什么关系？怪游戏做的太好？我家有个小妹妹。就只是偶尔给她手机玩一下下。也没去氪金…这思维是不是应该转化一下。,null,2017-6-1,
仰望幸福的角度怼1何止是爱,偷钱这种事和打不打手机游戏没关系，没有手机游戏还有其他各种娱乐，重点不在打游戏，这属于偷钱行为，父母教育不得当是最大问题，还有孩子为什么知道你微信密码,null,2017-6-1,
大白老师-,@风行Rhythm丶 小时候打的太少了,null,2017-6-1,
Agelb,强烈要求农药封掉小学生好，不然一些熊家长很牛逼,null,2017-6-1,
傲慢OO骑士,腾讯就是靠游戏捞钱的，因此负有不可推卸的责任。,null,2017-6-1,
壹嗰亽的倵林,这时候就体会到买断制，点卡制的好处了吧。等等买断有DLC，点卡也有商城…… 还是免安装简体中文版良心啊！是时候给当乐，拇指玩以及g什么的大一波广告了。,null,2017-6-1,
肆捌捌,这事我家我遇到过 15年我弟弟五年级 迷上腾讯的一款游戏 天天酷跑 偷摸着充值了一万二三 被发现后被我爸暴打了一顿 腾讯真是害人！,null,2017-6-1,
沉睡的钟表声,别他妈的扯淡了，我以前见小学生偷了家里的钱出来买了几十块零食，然后他妈带着他把零食拿回来退，还不是一样退给别人，这是道德问题，小孩子不懂事，很多时候大人控制不了，商家就要有提防意识。,null,2017-6-1,
感觉洛狸萌萌哒,我就想问问父母为什么要长时间拿手机给小孩子玩呢？你拿手机给他玩，他即使今天不玩王者荣耀，明天也会玩别的游戏，现在做父母的真的得反思反思自己了，不愿意花时间精力陪伴孩子，就扔个手机保姆给孩子。哎，我们眼镜店现在给小孩子配眼镜的比例比往年多了好多,null,2017-6-1,
起床刷buff,看来未来游戏不仅需要账户密码了还需要刷脸,null,2017-6-1,
我有孤独不缺酒,以后家长看到自己的孩子玩王者荣耀，请替我给他一个嘴巴子！还我良好游戏环境！,null,2017-6-1,
高兴的狗子,不看好手机怪不得排位赛不好上，小学生玩游戏，不怕我骂他吗？,null,2017-6-1,7
嗯想我了吗,@啊斯弟灬,null,2017-6-1,
饭桶君不吃饭,666,null,2017-6-1,
影舞月光,时代没变，我们那个年代偷钱去网吧，现在不用去网吧玩手游就好了,null,2017-6-1,
起床刷buff,唉……法盲不少，人家父母站在法律角度讲没错吧。人父母也是在用法律维护合法权益的，为什么评论要一边倒的批判？,null,2017-6-1,
直叩你内心的第六感,@wifi信号五格满,null,2017-6-1,
timeair,没一个人强迫让你家孩子去充值，看不好自己的钱包密码就怪别人了？ 还有。小学生不要来王者荣耀，浪费钱浪费时间浪费生命。,null,2017-6-1,
七优君,这就是纵容了吧！干嘛要给手机给孩子玩大人就不能好好教育吗,null,2017-6-1,
生命莫过于一场路过,@Stupidbearing 不要让毛毛接触农药,null,2017-6-1,
兎子酱,这可能是你离马化腾最近的一次,null,2017-6-1,
陈陈优华,就是该搞搞这个腾讯公司的 干的叫什么事,null,2017-6-1,
影舞月光,皮肤不是时不时送的？还要买？,共1条回复,2017-6-1,
二呀么二哈哈,以后充值开启人脸识别，手持身份证，本人本号加手机充值。,null,2017-6-1,1
CarsonWilson,说实话。自从工作了 我就没给游戏存过一分钱。王者没花一分钱。现在30个英雄。 6个皮肤。4个头像框。30级了,null,2017-6-1,
Ln亮子,13岁的孩子偷父母的电话往里面充的钱，起诉可以要的来吗？,null,2017-6-1,
孤饮一杯,肥胆,null,2017-6-1,
废橘橘,@过知丶,null,2017-6-1,
是棠老师呀,能赢算我输,null,2017-6-1,
就叫阿瓜呗,游戏要是因为你停了 我头砍下来给你放马桶,null,2017-6-1,
鱼煮雪,可是游戏公司也没啥办法啊 实名制看着可以 实际上小学生还是可以用父母的身份证注册啊 参见屡禁不止的黑网吧 倒是可以每次登录进行人脸识别不过估计成本和体验效果都不会太让人满意吧,null,2017-6-1,
无计花间一壶酒,游戏是不完善！！！更不完善的是大人教给孩子的消费理念和价值观！！！说实话过错一半一半。初中开始玩游戏，现在工作了。原来用自己的零花钱买10块的皮肤要心疼死了，又少吃两顿零食富养也要有方法的,null,2017-6-1,
粒开宸,@我是无敌无敌无敌大学霸,null,2017-6-1,
沈昭觉,青少年意志薄弱，而且我总感觉游戏充钱游戏公司有导向作用,null,2017-6-1,
星爷菲菲,其实我真的觉得有必要取消这些游戏，当然家庭教育一方面。但是，听说这种游戏是日本传入中国，给中国青少年洗脑的！所以后来就成为了一种趋势，各种大游戏就被开发出来,null,2017-6-1,
小刘刘刘刘小北,家长真能装逼,null,2017-6-1,
快乐的简单166,孩子偷家长手机充值游戏，结果要状告游戏公司？什么逻辑？自己孩子不监管好，是不是以后玩游戏要人脸识别、再核对身份证？那打一场王者荣耀，估计识别身份信息都要等三天三夜。,null,2017-5-31,
