#小学生打赏游戏主播#,,,,
username,comment,interact,date,likes
向常文,现在这种拿父母的钱打赏主播的也是不少见了,null,2017-6-25,
笑笑笑笑先生-,这孩子长大了不吸毒白瞎了🙃,null,2017-6-14,1
雪冰洋,孩子太小，不能中毒,null,2017-5-29,
网虫丶达宝彡,傻狗，玩游戏还充钱,null,2017-5-29,
Luthin-,这个主播挺好的。我之前遇见过一个穿越火线的主播，给他刷了礼物，让他带我飞。结果一直推迟。这个主播愿意退钱还是少见的,null,2017-5-29,
萌萌AND岩岩,天啊，我一直以为这种父母赚钱不易的家庭，孩子应该特别懂事。,null,2017-5-29,
幌子和小呆,呵呵，我只想送,null,2017-5-29,
Threemmandskyblue,乱棍打死,null,2017-5-29,
Archer_嘉文,@Jiao_是女乔娇 @Sun_Jyy,null,2017-5-29,
cspexe,我不由自主的想起了刚刚看的“非洲教师虐爱幼童”的新闻，这都是教育问题，请那些玛丽苏们告诉我这类孩子的问题出在哪儿？我们应该怎么办？适度的惩戒教育有错吗？还有这是不是在玛丽苏眼里也是虐待呀！,null,2017-5-29,
男神精kes,要是我的孩子，妈的，让他不上学，去和我打扫卫生一段时间，让他知道一下有多累,null,2017-5-29,
名字要好好想才行,变形计需要他@变形计,null,2017-5-29,
我不懂自己就更没人懂我,大人也存在问题,null,2017-5-29,
Basa小妖,这个孩子就是缺揍,null,2017-5-29,
我不懂自己就更没人懂我,孩子怎么会知道卡密码？,null,2017-5-29,
我是强攻a,我感觉小孩出了问题一味地打没有用啊，得告诉他事情的重要性，越大不沟通越坏事，小孩越叛逆,null,2017-5-29,
happy无影,这是自制力问题 我玩了大半年 就花了300多块钱买皮肤,null,2017-5-29,
kxzhistar,他还是个孩子 千万不要放过他,null,2017-5-29,
尤锦鲤,我去年的时候也转了我爸爸爸的钱手机里几万了但我爸没批评我而是指导我我向我爸承认错误因为我知道父母赚的钱太不容易了一分钱都不容何况4万元环保工人啊小弟你花几百就算 你问问你妈妈一个月多少钱 积蓄多少 王者荣耀其实不害人但只要你不买装备不赏什么主播自己玩得厉害根本不需要花钱这是虚拟的世界,null,2017-5-29,
老bao子划船不用桨,主播还算有良心,null,2017-5-29,
Ostrich君,一辈子都是社会底层的命啊,null,2017-5-29,
pan_da熊,@Mcc麦小迪 你打d农药,null,2017-5-29,
无男神不逗比,怎么知道密码的,null,2017-5-29,
星星河边草v5,腾讯就是来坑钱的,null,2017-5-29,
杀马特我姓王我心亡,我觉得玩游戏并不可怕，但是如果想这样的话不顾及自己的家庭情况而乱搞的就太不懂事了，唉,null,2017-6-8,
Tony_eab,打死,null,2017-5-29,
粉丝数量好多哈,加强对游戏开发商的监管好吗？都说了几百遍了，还是没有落实！,null,2017-5-29,
请叫我夏目先森丶,犯了错拒不承认，满嘴谎话，面对母亲的指责居然还发脾气，这真的是一个12岁的孩子？感觉还是和家庭教育有一定关系，限制孩子每天上网时间很有必要，不然肯定会沉迷,null,2017-5-29,
行走的花生酱,就这种品性已经不是常规教育能矫正的了，主播同意退钱值得称赞，但对这种品性的孩子来讲极有可能让他产生一种侥幸心理而再犯。,null,2017-5-29,
浪荡_13807,怎么说呢这小孩在这种家庭长大也不知道钱来之不易，不是父母没教好就是在学校被人带坏的,null,2017-5-29,
娩沁,实名制也阻止不了小学生上王者的心,null,2017-5-29,
木子三金-up,未成年人法院上诉的话拿不回来吗？？,null,2017-5-29,
参尽世事的福贵与福贵,仔细想想，自己已是大孝之人，不是这种废物能比的吧,null,2017-5-29,
醇藝白,垃圾游戏！,null,2017-5-29,
是心心心心心仪吖,12岁不小了，肯定不是什么好人,null,2017-5-29,
雷打不动的大魔王,我玩游戏，却从来没有往游戏里投过一分钱,null,2017-5-29,
步上棋途,坑母,null,2017-5-29,
三十功名尘与土八千里路云和,关注中小学生沉迷游戏，当误学业的问题。在如今科技高速发展的时代，家家户户都配备了智能手机。手机是一把双刃剑，一方面方便了人与人之间的联系造福人类，另一方面五花八门的各种游戏却在坑害当代青少年。游戏开发商要严格审核玩家身份，各类互联网公司也有严加规范，同时政府也要出手干预。 作为,null,2017-5-29,1
魚刺_bone,这种事正常的父母都会关起门来要教训要打要骂都自己在家进行 怎么会放到媒体上来让全世界的人都指责自己的孩子 还当着媒体面扇耳光我相信任何一个父母都不会这样的 新闻真实性有待考察吧 新一代的年轻人也不见得有多糟糕 而是媒体想让群众觉得糟糕吧,null,2017-5-29,
胖仙女哇哈哈,然而我玩游戏从不充钱，从初中到现在大学毕业，反正是个虚拟东西，也不会有虚荣心,null,2017-5-29,
来自小马的木木,主播还是可以哒,null,2017-5-29,
魚刺_bone,如果是正常母亲的反应不应该是自己关起门来打或骂都是自己家的事么？为什么要闹到媒体 为什么要让全世界都骂自己儿子？可信度有待考察吧 就是因为现在这些乱七八糟的新闻让人人都觉得现在的小孩怎么怎么样 我觉得不一定是小孩多么不好而是世界想让人觉得不好,null,2017-5-29,
换个酷一点的ID,怎么又有这种事,null,2017-5-29,
伊凯锐思的超级粉丝,农药毒性太大,null,2017-5-28,1
谢景行的娇娇,王者农药🙃,null,2017-5-28,
有肉不在褶儿上,真是遇上一位好主播,null,2017-5-28,
你的一打哒哒哒,现在的小孩子越来越不懂事了,null,2017-5-28,
柠茶果子酱ZYC,这个孩子真的太不懂事了，才12岁就这样,null,2017-5-28,
Pkapka-罒v罒-,这样一对比，我男朋友游戏充了六千简直不算什么了,null,2017-5-28,
TC_zjc,这主播确实不错,null,2017-5-28,
崔路宽95762,这个孩子没救了,null,2017-5-28,
崔路宽95762,这个孩子没救了,null,2017-5-28,
此去那个经年,直接别让孩子看自己支付密码不就是了。心疼这位妈妈,null,2017-5-28,
胡杨飘飘1996呀,惯子如杀子，主播平台应该把钱退回来,null,2017-5-28,
路过芳草,孩子不懂得体谅父母，肆意花钱，爸妈不知道管好自己孩子，控制孩子花钱，密码让孩子知道，都有错。然后一出事都是游戏公司和主播的事了，还好主播人好把钱退了,null,2017-5-28,
幻亦明,儿子哪知父母的辛苦,null,2017-5-28,
五哥6064391285,不知道爸妈赚钱的辛苦我住在农村我清楚知道爸妈要赚多累基本上一天在摘茶叶忍受一整天太阳的暴晒 一年给我读书和买生用品也剩不下多少到底要多久存好的钱 我不知道他爸妈做了这么久幸苦了这么久省了这么久这样对待爸妈的钱这样的孩子是什么想法求平台返还全部的钱我虽然不认识他们我真的看不下这钱没了,null,2017-5-28,
Ju丶皓晨晨,12岁都这样了那15 16岁更不好教，这熊娃已经没法教了只能等他自己认清了才好改，但是看他这种态度估计不可能了，再过几年没钱的时候估计就会开始把手伸向他人了,null,2017-5-28,
困困困困了觉,所以为什么要让孩子知道银行卡密码,null,2017-5-28,
Mckinney333,@赵赵祥昱,null,2017-5-28,
黑夜派-Crow,他们怎么知道支付密码的？,null,2017-5-28,
anmy是我,王者荣耀危害健康,null,2017-5-28,
賦世君,不是钱的问题，我就想打死他,null,2017-5-28,
刘志武无敌2010,早知道这样，还是不是如当初掐死算了，,null,2017-5-28,
王大颖呐,这个孩子真的是白养了，当妈的虽然辛苦但是也要反省为什么孩子会这样，没教育好的下场，主播算是有良心的了,null,2017-5-28,
两袖清风随风飘,一部手机不囤货就能赚钱,null,2017-5-28,
霜女王秒杀一切,这孩子生活在环卫工人家庭，生活条件比不上其他同学，心理又不成熟，网络平台恰好给他提供了满足虚荣心的渠道…说到底还是沟通和教育的问题，贫困家里的孩子很多都是两个极端，要么特别稳重懂事，要么就是彻底熊。,null,2017-5-28,
我是妮妮happy,小学生就不能佩戴手机,null,2017-5-28,
LT-Yu,平时教育的也挺好的,null,2017-5-28,
真的好圆好圆啊,@岚岚是我女神,null,2017-5-28,
洛奇是一只猫,所以这就是中国的现状？,null,2017-5-28,
bearbug的Tina,孩子不用用心抚养么，难道只用给生命就可以了,null,2017-5-28,
小雅的灿烂生活,养不教父之过，父亲呢？要说人家游戏主播也没有错，只是孩子对钱太没有概念了。我们学校也有个小孩，父母也是清洁工人，偷拿了母亲的银行卡，刷了2000多，还分给其他小朋友，最后又让老师挨着问其他小孩的家长讨回来，太可恶了。,null,2017-5-28,
小K热巴老公冷巴老婆,也不知道该说什么。母亲真的很可怜，12岁充值那么多是有点过了！太过了！我最多也就充值过累计200元玩游戏。怎么还有人批判母亲？,null,2017-5-28,
三歪子哥哥,这个孩子是个废物。看他样子已经学坏了,null,2017-5-28,
独特式温柔,叛逆期,null,2017-5-28,1
shepherdering,现代网络给了穷人败家的机会,null,2017-5-28,
我叫KIY_Fee,又是王者荣耀。。。上次不还是一个小女生花掉十几万吗。。。,null,2017-5-28,
寻找一只泡泡龙,唉 母亲这么辛苦估计没什么时间管他 自己又不学好,null,2017-5-28,
r互撸娃,打你爸爸的游戏@谈恋爱吗小姐姐,null,2017-5-28,
临沂看点,借此新闻希望呼吁游戏平台，加强对小学生的管控好不？！被坑的心情能理解么？,null,2017-5-28,
AAA_DMG影视圈,农药，玩坑的不开心，不玩慌的不开心，确实有毒！#小学生打赏主播刷四万元#,null,2017-5-28,
手机用户1914989355,其实这样的孩子已经这样了。。教育不过来的。。以后对社会也会有危害，潜藏的隐患也很大。对父母的辛苦都不理解，教育上有缺失，但是本人也有使然。所以本性难移，这孩子不如弃了吧。没啥用。。除了败坏之外真的没啥用。,null,2017-5-28,
陈丹萍小朋友,哇，头皮发麻，这个小学生是真皮…………沙发，沙发,null,2017-5-28,
流年散尽浮尘泪,教育缺失，从小偷家里钱，而且还数额不小，这孩子对钱还缺乏概念，败家行为，需要好好教育纠正，否则对以后发展不利,null,2017-5-28,
河北泥巴哥a,拜金主义达到最高风了，本来是要饭的行业，确是全社会追风，全民变主播，比传销还可怕，都做等完蛋吧。,null,2017-5-28,
160的仙子,我最反感这个王者荣耀了，不知道害了多少小孩,null,2017-5-28,
霜冻寒天雪,同样是未成年人 看看人家孩子当主播 挣了4万,null,2017-5-28,
内心毫无波澜甚至还想吃羊肉串,只想说打得好,null,2017-5-28,
DF星阁,为他父母心疼三秒,null,2017-5-28,
神一样的王者11,玩多游戏伤身啊,null,2017-5-28,
神一样的王者11,主播还算好心,null,2017-5-28,
为什么我不够强大,我疯了，自己家里什么条件，自己不清楚，还这样子。现在的小学生我也是醉了,null,2017-5-28,
鸿宝宝的鸿,主播挺好的愿意收到的都退,null,2017-5-28,
优飞无人机俱乐部,教育缺失,null,2017-5-28,
算一块小饼干,腻害了我的小学生,null,2017-5-28,
666pd,他还是个孩子，还小，直接打死算了,null,2017-5-28,1
杨木菜,怎么那么不懂事。,null,2017-5-28,
孩子是个假小子,我这个年龄时也看直播，可是从来没打赏过主播，现在的小学生真牛逼,null,2017-5-28,
jjsjsjsjjj_994,这孩纸。。,null,2017-5-28,
程绾青,垃圾王者，王者毁了多少人啊🙄,null,2017-5-28,1
请让我自闭一会儿,小学生,null,2017-5-28,
澜晴200910,10～13岁为早期叛逆 14～16岁为中期叛逆 17～20岁为高峰叛逆 一个环保人员的孩子，自尊心太强了，只能说可怜之人必有可恨之处了,null,2017-5-28,
Infinite_幸运,心疼这位阿姨。,null,2017-5-28,
今生所爱之1314,是时候成立王者农药戒毒所了！,null,2017-5-28,
花小苏14896,这孩子真是丧尽天良该死了，父母亲亲苦苦赚来的血汗钱，不承认的那个理直气壮，我这个窝火,null,2017-5-28,
迷人大青蛙,的却是“亡者农药”,null,2017-5-28,
桂君小朋友,求这主播ID,null,2017-5-28,
酒过三巡谈起你,一个孩子哪来真么重的虚荣心，犯错撒谎脾气还挺大。送些孩子两句话 爱慕虚荣可以但是一定要靠自己，脾气永远不要大过自己嗯本事。,null,2017-5-28,
Mid丶ILy_,教书育人 先灭腾讯。,null,2017-5-28,
李翠花LBH,还是跟孩子天性有关吧，父母教育只是一部分，重要的还是自己。我父母都是没读过书的农民，我12岁的年纪也没这样过。,null,2017-5-28,
Akr光,最大的问题不是直播平台炒起来的送礼物嘛 就因为有这种平台加重了攀比心理🙄,null,2017-5-28,
这个水手怕水浪,孩子怎么知道密码？家长忽略还是银行卡的漏洞？,null,2017-5-28,
用户f1u42auokd,直播平台，就是在洗脑！不要说这么小的小孩啊😱就我一成年人，在kk 直播间，都刷了接近一万元了现在后悔莫及了,null,2017-5-28,
山今baby,可怜之人必有可恨之处，卡号和密码如果你不说，谁会知道，生儿不教是父母之过，平时没有教育好，出了问题就出来鬼叫，怪谁谁呢？,null,2017-5-28,
爱情和面包我都要,这孩子 太不懂事了,null,2017-5-28,
-日辰日辰-,只是心疼这个妈妈,null,2017-5-28,
李根蜀黍,归根到底当父母的没有尽到责任，,null,2017-5-28,
魏小月半,主播人也是不错的 谁知道这个主播的微博,null,2017-5-28,
隔壁大湿你好,可怜的母亲养了这么不成器的家伙！知道你妈赚钱有多辛苦吗吊起来打让他长长记性,null,2017-5-28,
买葱种田,辣鸡,null,2017-5-28,
小陈陈是逗比的现实家,@服啦鸡米花 这教育,null,2017-5-28,
松本家的小咸鱼,这个小孩的家庭教育有问题很叛逆,null,2017-5-28,
low裤,现在的手机游戏对未成年人监管不严！家长们建议你们把微信qq都锁起来！不然害人害已啊！,null,2017-5-28,
云淡风轻1826,又是熊孩子……,null,2017-5-28,
狡兔三窟哦哦,这小孩子该打pp了,null,2017-5-28,
怕硬哥哥,这,null,2017-5-28,
不偷腥的猫·,不得不说王者荣耀确实耽误了很多人，比如我，不过这也怪不得别人，自己自制力不够，玩物丧志,null,2017-5-28,
言0708,这小孩以后也不会干出什么好事来，有可能会往犯罪的道路上走。唉。,null,2017-5-28,
言0708,这小孩算是废了。,null,2017-5-28,
王雨佳是大猪蹄子,畜牲,null,2017-5-28,
王108蛋,中国人真的完犊子，一个比一个垃圾,null,2017-5-28,
添福的团丸,每次一有未成年人打赏主播，都会上我的政治试卷，熊孩子们收手吧好痛苦,null,2017-5-28,
净静京,这孩子一点都不知道父母有多么不容易！做错事还不承认错误！真应该让他去扫大街，让他知道钱来的多么不容易！,null,2017-5-28,
用户6198024035,这种孩子这个好好教训一下，这个小孩以后长大都没有什么用的。,null,2017-5-28,
半城繁华半城伤101,12岁干这种事，还骂自己的母亲，简直是畜牲,null,2017-5-28,
辉煌偶巴,要是我的我打死他,null,2017-5-28,
霸道的柴总,主播还是个良心主播愿意退一点，大部分钱还是让龙珠挣去了,null,2017-5-28,
我喜欢的样子你必须有,主播也是未成年，好腻害,null,2017-5-28,
寶吥快樂,败家啊,null,2017-5-28,
我很乖我很乖我,这个主播人可以的真的良心主播，唉这个傻孩子,null,2017-5-28,
翻滚吧_落尘,建议立法直播平台实名认证,null,2017-5-28,1
孙笑川的双节滚,讲真这种熊孩子要被打死,null,2017-5-28,
圭草之初,12岁限制民事行为能力人，这钱应该退回啊，平台干嘛不给退,null,2017-5-28,
用户6193441022,真心话，不该退钱给她，自己没有教育好孩子，该收到惩罚的是孩子和自己。从人情冷暖和道义上该退给她，只限于同情，但是父母没有教育好孩子的责任不可逃避！！令人深省！！,null,2017-5-28,
33不喝酒,这个孩子以后可能会走向犯罪的道路,null,2017-5-28,
程天佑4,唉,null,2017-5-28,
被氧化的HCl,主播人挺好的 如果不想退 可以推脫到公會 而如果找公會 還錢的几率不大,null,2017-5-28,
林小独独,说真的教育很重要。我要是有这种儿子我不狠狠教育。,null,2017-5-28,
不会爱687,额，为什把密码给他,null,2017-5-28,
周星星tang,这种小孩从小就要教育好,null,2017-5-28,
萌萌哒滴菠萝酱,妈妈确实很不容易，但她也不太懂教育孩子呢，当着外人就是打打打，小孩从小估计也是这样长大的，长成这样也是很无奈的。,null,2017-5-28,
白花蛇草水Bhscs,打赏还不如买装备呢,null,2017-5-28,
顾昀缓缓举起了雪凤冰王笛,孩子不行都是爹妈的错啊。,null,2017-5-28,
长乐会不会永远未央,应该取消直播平台打赏的功能 主播可以通过直播平台卖东西都可以 我就蛮喜欢聚美的主播推荐一些衣服一些护肤品化妆品啥的 挺接地气的,null,2017-5-28,
长乐会不会永远未央,虽然我觉得我这样说不对 但是看到这样的孩子 我真想送去杨永信那个电一电 太气人了 她妈妈多么辛苦都说穷人的孩子早当家 一点都不为妈妈考虑！,null,2017-5-28,
KaKa-Katherine,直播平台应该好好规范一下了,null,2017-5-28,
張詩惠FixedGear,这种就该打,null,2017-5-28,
亲亲de萌灞,这个孩子12岁不算小了 ，贫穷山区的孩子这么大 会洗衣服 的家务了 @神经树-微信公众号 查询朋友圈的访客 请 找他帮忙,null,2017-5-28,
西方亮之狮,现在的校园贷和网络直落直播打赏，呵呵#小学生打赏游戏主播##花式闹新春##超级话题##没事闲扯淡#,null,2017-5-28,
今天也必须早睡啊,其实父母有很大的问题 平时缺乏交流，心态肯定是我都工作累的要死。你就不能自己又乖又听话 ，自强又出息,null,2017-5-28,
Yukon沙发客,长大后又是一个社会渣子,null,2017-5-28,
BY博杨z,搞不懂了，应该命令禁止小学生玩王者荣耀,null,2017-5-28,
雷蒂娅_阿道夫,妈的，小时候干的事跟这熊孩子比起来差太多啊！那时候被打的要死要活，还跪了一晚上，就再也不敢了，听我的，往死里打一顿绝对有用,null,2017-5-28,
今天喜欢苏音千总,妈妈的钱放在微信钱包里？,null,2017-5-28,
小貂蝉贼溜,我发现现在所有的新闻都喜欢针对王者荣耀了 会把王者荣耀几个字写得非常打眼 不过话说农药真的很好玩呐,null,2017-5-28,
且度今朝,各种平台上的实名制来矫正或者说是保护未成年人真得挺重要的。主播人也是超级好,null,2017-5-28,
lzcPrincess,主播房间号多少？,null,2017-5-28,
漩涡猫神,这孩子也是废了，就不回来了！,null,2017-5-28,
起名是真滴烦,以前没有智能手机，用我爸的金立偷偷包五块钱的流量上qq都怕被他发现……,null,2017-5-28,
Lin小草,这是龙珠被黑的最惨的一次,null,2017-5-28,
此侽仔狠壊,熊孩子。。,null,2017-5-28,
我不吃海带和胡萝卜,我心疼我妈都来不及 还几千几千的花 我22自己有收入都没他这么大手大脚 这孩子真心觉得废了,null,2017-5-28,1
